Regions,Sub_region,market,category,commodity,unit,year,pricetype,currency,price
Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Maize (white, dry)",90 KG,2021,Wholesale,KES,3001.5
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Millet (finger),90 KG,2021,Wholesale,KES,8100
Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Potatoes (Irish, red)",50 KG,2021,Wholesale,KES,1177.11
Central,Nyeri,Karatina (Nyeri),cereals and tubers,Sorghum (red),90 KG,2021,Wholesale,KES,5400
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (kidney),90 KG,2021,Wholesale,KES,6201
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (mung),90 KG,2021,Wholesale,KES,11997
Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (yellow),90 KG,2021,Wholesale,KES,8001
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,2021,Wholesale,KES,1197.133333
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Kale,50 KG,2021,Wholesale,KES,639.11
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Onions (dry),13 KG,2021,Wholesale,KES,660.7766667
Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Tomatoes,64 KG,2021,Wholesale,KES,3281.666667
Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,2015,Retail,KES,36.175
Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,2016,Retail,KES,40.54545455
Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,2017,Retail,KES,54.525
Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,2018,Retail,KES,42.69166667
Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,2019,Retail,KES,45
Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,2020,Retail,KES,43.00833333
Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,2015,Retail,KES,89.95833333
Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,2016,Retail,KES,88.63636364
Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,2017,Retail,KES,114.25
Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,2018,Retail,KES,92.935
Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,2019,Retail,KES,98.00833333
Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,2020,Retail,KES,105.0666667
Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Maize,KG,2021,Retail,KES,51.39
Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Maize flour,KG,2021,Retail,KES,52.16714286
Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Potatoes (Irish),KG,2021,Retail,KES,66.10428571
Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Rice,KG,2021,Retail,KES,93.59428571
Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Sorghum,KG,2021,Retail,KES,75
Coast,Mombasa,Bangladesh (Mombasa),cereals and tubers,Wheat flour,KG,2021,Retail,KES,71.06
Coast,Mombasa,Bangladesh (Mombasa),"meat, fish and eggs",Meat (beef),KG,2021,Retail,KES,517.8533333
Coast,Mombasa,Bangladesh (Mombasa),"meat, fish and eggs",Meat (goat),KG,2021,Retail,KES,550.7066667
Coast,Mombasa,Bangladesh (Mombasa),milk and dairy,Milk (UHT),500 ML,2021,Retail,KES,51.39142857
Coast,Mombasa,Bangladesh (Mombasa),milk and dairy,"Milk (camel, fresh)",L,2021,Retail,KES,105
Coast,Mombasa,Bangladesh (Mombasa),milk and dairy,"Milk (cow, fresh)",L,2021,Retail,KES,90
Coast,Mombasa,Bangladesh (Mombasa),miscellaneous food,Salt,200 G,2021,Retail,KES,11.94857143
Coast,Mombasa,Bangladesh (Mombasa),miscellaneous food,Sugar,KG,2021,Retail,KES,113.8842857
Coast,Mombasa,Bangladesh (Mombasa),oil and fats,Cooking fat,KG,2021,Retail,KES,185.0971429
Coast,Mombasa,Bangladesh (Mombasa),oil and fats,Oil (vegetable),L,2021,Retail,KES,210.5214286
Coast,Mombasa,Bangladesh (Mombasa),pulses and nuts,Beans (dry),KG,2021,Retail,KES,104.7171429
Coast,Mombasa,Bangladesh (Mombasa),vegetables and fruits,Bananas,Unit,2021,Retail,KES,10
Coast,Mombasa,Bangladesh (Mombasa),vegetables and fruits,Cabbage,Head,2021,Retail,KES,55
Coast,Mombasa,Bangladesh (Mombasa),vegetables and fruits,Kale,Bunch,2021,Retail,KES,10
Coast,Mombasa,Junda (Mombasa),cereals and tubers,Maize,KG,2021,Retail,KES,54.765
Coast,Mombasa,Junda (Mombasa),cereals and tubers,Maize flour,KG,2021,Retail,KES,57.31142857
Coast,Mombasa,Junda (Mombasa),cereals and tubers,Potatoes (Irish),KG,2021,Retail,KES,56.5
Coast,Mombasa,Junda (Mombasa),cereals and tubers,Rice,KG,2021,Retail,KES,100.5957143
Coast,Mombasa,Junda (Mombasa),cereals and tubers,Sorghum,KG,2021,Retail,KES,62
Coast,Mombasa,Junda (Mombasa),cereals and tubers,Wheat flour,KG,2021,Retail,KES,67.76142857
Coast,Mombasa,Junda (Mombasa),"meat, fish and eggs",Meat (beef),KG,2021,Retail,KES,484.0557143
Coast,Mombasa,Junda (Mombasa),"meat, fish and eggs",Meat (goat),KG,2021,Retail,KES,498.75
Coast,Mombasa,Junda (Mombasa),milk and dairy,Milk (UHT),500 ML,2021,Retail,KES,52.26285714
Coast,Mombasa,Junda (Mombasa),milk and dairy,"Milk (camel, fresh)",L,2021,Retail,KES,110
Coast,Mombasa,Junda (Mombasa),miscellaneous food,Salt,200 G,2021,Retail,KES,10.23857143
Coast,Mombasa,Junda (Mombasa),miscellaneous food,Sugar,KG,2021,Retail,KES,109.8571429
Coast,Mombasa,Junda (Mombasa),oil and fats,Cooking fat,KG,2021,Retail,KES,186.4085714
Coast,Mombasa,Junda (Mombasa),oil and fats,Oil (vegetable),L,2021,Retail,KES,206.4828571
Coast,Mombasa,Junda (Mombasa),pulses and nuts,Beans (dry),KG,2021,Retail,KES,99.66
Coast,Mombasa,Junda (Mombasa),vegetables and fruits,Bananas,Unit,2021,Retail,KES,10.01142857
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize,KG,2021,Retail,KES,52.58
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize flour,KG,2021,Retail,KES,59.95555556
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Potatoes (Irish),KG,2021,Retail,KES,60.83555556
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Rice,KG,2021,Retail,KES,93.05444444
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Sorghum,KG,2021,Retail,KES,70
Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Wheat flour,KG,2021,Retail,KES,67.52555556
Coast,Mombasa,Kalahari (Mombasa),"meat, fish and eggs",Meat (beef),KG,2021,Retail,KES,499.64875
Coast,Mombasa,Kalahari (Mombasa),"meat, fish and eggs",Meat (goat),KG,2021,Retail,KES,516.11
Coast,Mombasa,Kalahari (Mombasa),milk and dairy,Milk (UHT),500 ML,2021,Retail,KES,51.48
Coast,Mombasa,Kalahari (Mombasa),miscellaneous food,Salt,200 G,2021,Retail,KES,10
Coast,Mombasa,Kalahari (Mombasa),miscellaneous food,Sugar,KG,2021,Retail,KES,112.9911111
Coast,Mombasa,Kalahari (Mombasa),oil and fats,Cooking fat,KG,2021,Retail,KES,180.4333333
Coast,Mombasa,Kalahari (Mombasa),oil and fats,Oil (vegetable),L,2021,Retail,KES,209.6244444
Coast,Mombasa,Kalahari (Mombasa),pulses and nuts,Beans (dry),KG,2021,Retail,KES,102.3477778
Coast,Mombasa,Kalahari (Mombasa),vegetables and fruits,Bananas,Unit,2021,Retail,KES,10
Coast,Mombasa,Kalahari (Mombasa),vegetables and fruits,Cabbage,Head,2021,Retail,KES,50
Coast,Mombasa,Kalahari (Mombasa),vegetables and fruits,Kale,Bunch,2021,Retail,KES,10
Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Maize,KG,2021,Retail,KES,55
Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Maize flour,KG,2021,Retail,KES,59.13
Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Potatoes (Irish),KG,2021,Retail,KES,50.8
Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Rice,KG,2021,Retail,KES,101.5
Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Sorghum,KG,2021,Retail,KES,60
Coast,Mombasa,Kisumu Ndogo (Mombasa),cereals and tubers,Wheat flour,KG,2021,Retail,KES,66.898
Coast,Mombasa,Kisumu Ndogo (Mombasa),"meat, fish and eggs",Meat (beef),KG,2021,Retail,KES,476.334
Coast,Mombasa,Kisumu Ndogo (Mombasa),"meat, fish and eggs",Meat (goat),KG,2021,Retail,KES,503.33
Coast,Mombasa,Kisumu Ndogo (Mombasa),milk and dairy,Milk (UHT),500 ML,2021,Retail,KES,51.352
Coast,Mombasa,Kisumu Ndogo (Mombasa),milk and dairy,"Milk (camel, fresh)",L,2021,Retail,KES,110
Coast,Mombasa,Kisumu Ndogo (Mombasa),milk and dairy,"Milk (cow, fresh)",L,2021,Retail,KES,50
Coast,Mombasa,Kisumu Ndogo (Mombasa),miscellaneous food,Salt,200 G,2021,Retail,KES,9.952
Coast,Mombasa,Kisumu Ndogo (Mombasa),miscellaneous food,Sugar,KG,2021,Retail,KES,108.012
Coast,Mombasa,Kisumu Ndogo (Mombasa),oil and fats,Cooking fat,KG,2021,Retail,KES,189.066
Coast,Mombasa,Kisumu Ndogo (Mombasa),oil and fats,Oil (vegetable),L,2021,Retail,KES,209.022
Coast,Mombasa,Kisumu Ndogo (Mombasa),pulses and nuts,Beans (dry),KG,2021,Retail,KES,104.23
Coast,Mombasa,Kisumu Ndogo (Mombasa),vegetables and fruits,Bananas,Unit,2021,Retail,KES,9.934
Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Maize (white, dry)",90 KG,2021,Wholesale,KES,2700
Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Potatoes (Irish, white)",50 KG,2021,Wholesale,KES,1291.666667
Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,Rice (aromatic),50 KG,2021,Wholesale,KES,6165
Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (kidney),90 KG,2021,Wholesale,KES,6372
Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (yellow),90 KG,2021,Wholesale,KES,6933
Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Cowpeas,90 KG,2021,Wholesale,KES,5850
Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Cabbage,126 KG,2021,Wholesale,KES,2242.133333
Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Kale,50 KG,2021,Wholesale,KES,1240.833333
Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Onions (dry),13 KG,2021,Wholesale,KES,747.2833333
Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Tomatoes,64 KG,2021,Wholesale,KES,3899.333333
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2006,Wholesale,KES,19.92
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2007,Wholesale,KES,12.98333333
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2008,Wholesale,KES,20.07285714
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2009,Wholesale,KES,23.585
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2010,Wholesale,KES,17.1025
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2011,Wholesale,KES,31.3325
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2012,Wholesale,KES,32.69
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2013,Wholesale,KES,33.3
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2014,Wholesale,KES,31.6925
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2015,Wholesale,KES,28.11
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2016,Wholesale,KES,29.7725
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2017,Wholesale,KES,40.38
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2018,Wholesale,KES,28.10833333
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2019,Wholesale,KES,36.39
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2020,Wholesale,KES,37.1
Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,2021,Wholesale,KES,32.436
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2006,Wholesale,KES,1411.1325
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2007,Wholesale,KES,1154.993333
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2008,Wholesale,KES,1940
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2009,Wholesale,KES,2344.5875
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2010,Wholesale,KES,1653.639167
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2011,Wholesale,KES,2951.125
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2012,Wholesale,KES,3080
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2013,Wholesale,KES,2672.916667
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2014,Wholesale,KES,2782.045
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2015,Wholesale,KES,2786.694167
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2016,Wholesale,KES,2931.534545
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2017,Wholesale,KES,3721.25
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2018,Wholesale,KES,2419.625
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2019,Wholesale,KES,3151.479
Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2020,Wholesale,KES,3102.64
Coast,Mombasa,Mombasa,cereals and tubers,Potatoes (Irish),50 KG,2012,Wholesale,KES,1845.92
Coast,Mombasa,Mombasa,cereals and tubers,Sorghum,90 KG,2012,Wholesale,KES,3762
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2006,Wholesale,KES,34.4375
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2007,Wholesale,KES,35.70083333
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2008,Wholesale,KES,50.995
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2009,Wholesale,KES,51.53083333
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2010,Wholesale,KES,47.86
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2011,Wholesale,KES,59.6225
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2012,Wholesale,KES,57.64
Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,2013,Wholesale,KES,65.56090909
